template_id,instance_id,query_group_id,plan_strategy,strategy_tag,n_ops,n_joins_plan,n_sel_plan,n_agg_plan,n_sort_plan,join_typ,access,n_pipe,pipe_max,n_par,par_max,d_0,d_1,d_2,d_3,n_cross,n_push,tier_span,read_total,write_total,inter_max,reduce,cost,cost_ratio_to_best,optimal,plan_template_id,best_strategy_tag,n_terms,n_rel,n_joins_query,n_anti,n_sel_query,n_agg_query,n_group,n_sort_query,depth,size_class_max,n_large,n_small,tier_min,tier_max,input_mb,query_class
Q4_I01_T21,Q4_I01,Q4,"l2, p3, index_nested_loop",21,5,0,3,1,1,3,1,0,0,3,3,0.0,13021.4,12415.2,0.0,3,3,1,17141.0,8295.6,4037.7,0.01037,15.1831,1.2657,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T23,Q4_I01,Q4,"l2, p3, sort_merge",23,7,0,3,1,3,2,0,0,0,3,3,0.0,14305.0,12742.7,0.0,3,3,1,18588.3,8459.4,4037.7,0.01037,16.3116,1.3598,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T25,Q4_I01,Q4,"l3, serial, nested_loop",25,5,0,3,1,1,0,0,0,0,0,0,0.0,14305.0,8075.3,4339.8,3,3,2,18424.6,8295.6,4037.7,0.01037,35.864,2.9898,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T29,Q4_I01,Q4,"l3, serial, index_nested_loop",29,5,0,3,1,1,3,1,0,0,0,0,0.0,13021.4,8075.3,4339.8,3,3,2,17141.0,8295.6,4037.7,0.01037,33.487,2.7917,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T31,Q4_I01,Q4,"l3, serial, sort_merge",31,7,0,3,1,3,2,0,0,0,0,0,0.0,14305.0,8075.3,4667.4,3,3,2,18588.3,8459.4,4037.7,0.01037,35.9331,2.9956,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T33,Q4_I01,Q4,"l3, p3, nested_loop",33,5,0,3,1,1,0,0,0,0,2,3,0.0,14305.0,8075.3,4339.8,3,3,2,18424.6,8295.6,4037.7,0.01037,14.3724,1.1982,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T37,Q4_I01,Q4,"l3, p3, index_nested_loop",37,5,0,3,1,1,3,1,0,0,2,3,0.0,13021.4,8075.3,4339.8,3,3,2,17141.0,8295.6,4037.7,0.01037,11.9954,1.0,1,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q4_I01_T39,Q4_I01,Q4,"l3, p3, sort_merge",39,7,0,3,1,3,2,0,0,0,2,3,0.0,14305.0,8075.3,4667.4,3,3,2,18588.3,8459.4,4037.7,0.01037,14.4415,1.2039,0,Q4_I01_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,1,1,7896.0,"semi-join from EXISTS, group, sort"
Q5_I01_T01,Q5_I01,Q5,"home, serial, nested_loop",1,13,5,2,1,1,0,0,0,0,0,0,7461.6,14528.0,0.0,0.0,0,0,1,15079.0,6910.6,6409.0,6.1e-05,58.2758,4.9837,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T03,Q5_I01,Q5,"home, serial, index_nested_loop",3,13,5,2,1,1,3,1,0,0,0,0,7253.0,14528.0,0.0,0.0,0,0,1,14870.5,6910.6,6409.0,6.1e-05,57.4068,4.9094,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T04,Q5_I01,Q5,"home, serial, sort_merge",4,15,5,2,1,3,2,0,0,0,0,0,7461.6,14530.0,0.0,0.0,0,0,1,15080.0,6911.6,6409.0,6.1e-05,58.2795,4.984,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T05,Q5_I01,Q5,"home, p3, nested_loop",5,13,5,2,1,1,0,0,0,0,11,3,7461.6,14528.0,0.0,0.0,0,0,1,15079.0,6910.6,6409.0,6.1e-05,19.4323,1.6618,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T07,Q5_I01,Q5,"home, p3, index_nested_loop",7,13,5,2,1,1,3,1,0,0,11,3,7253.0,14528.0,0.0,0.0,0,0,1,14870.5,6910.6,6409.0,6.1e-05,19.1427,1.6371,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T08,Q5_I01,Q5,"home, p3, sort_merge",8,15,5,2,1,3,2,0,0,0,11,3,7461.6,14530.0,0.0,0.0,0,0,1,15080.0,6911.6,6409.0,6.1e-05,19.4361,1.6622,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T09,Q5_I01,Q5,"l2, serial, nested_loop",9,13,5,2,1,1,0,0,0,0,0,0,273.0,14305.0,7411.6,0.0,5,5,2,15079.0,6910.6,6409.0,6.1e-05,35.2902,3.018,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T10,Q5_I01,Q5,"l2, serial, nested_loop, pipelined",10,13,5,2,1,1,0,0,6,6,0,0,273.0,14305.0,7406.1,0.0,5,5,2,15079.0,6905.1,6409.0,6.1e-05,35.2844,3.0175,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T13,Q5_I01,Q5,"l2, serial, index_nested_loop",13,13,5,2,1,1,3,1,0,0,0,0,273.0,14305.0,7203.1,0.0,5,5,2,14870.5,6910.6,6409.0,6.1e-05,35.0816,3.0001,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T14,Q5_I01,Q5,"l2, serial, index_nested_loop, pipelined",14,13,5,2,1,1,3,1,6,6,0,0,273.0,14305.0,7197.6,0.0,5,5,2,14870.5,6905.1,6409.0,6.1e-05,35.0758,2.9996,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T15,Q5_I01,Q5,"l2, serial, sort_merge",15,15,5,2,1,3,2,0,0,0,0,0,273.0,14305.0,7413.6,0.0,5,5,2,15080.0,6911.6,6409.0,6.1e-05,35.2922,3.0182,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T16,Q5_I01,Q5,"l2, serial, sort_merge, pipelined",16,15,5,2,1,3,2,0,6,6,0,0,273.0,14305.0,7408.1,0.0,5,5,2,15080.0,6906.1,6409.0,6.1e-05,35.2864,3.0177,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T17,Q5_I01,Q5,"l2, p3, nested_loop",17,13,5,2,1,1,0,0,0,0,11,3,273.0,14305.0,7411.6,0.0,5,5,2,15079.0,6910.6,6409.0,6.1e-05,11.7651,1.0061,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T18,Q5_I01,Q5,"l2, p3, nested_loop, pipelined",18,13,5,2,1,1,0,0,6,6,11,3,273.0,14305.0,7406.1,0.0,5,5,2,15079.0,6905.1,6409.0,6.1e-05,11.7628,1.0059,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T21,Q5_I01,Q5,"l2, p3, index_nested_loop",21,13,5,2,1,1,3,1,0,0,11,3,273.0,14305.0,7203.1,0.0,5,5,2,14870.5,6910.6,6409.0,6.1e-05,11.6956,1.0002,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T22,Q5_I01,Q5,"l2, p3, index_nested_loop, pipelined",22,13,5,2,1,1,3,1,6,6,11,3,273.0,14305.0,7197.6,0.0,5,5,2,14870.5,6905.1,6409.0,6.1e-05,11.6933,1.0,1,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T23,Q5_I01,Q5,"l2, p3, sort_merge",23,15,5,2,1,3,2,0,0,0,11,3,273.0,14305.0,7413.6,0.0,5,5,2,15080.0,6911.6,6409.0,6.1e-05,11.7671,1.0063,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T24,Q5_I01,Q5,"l2, p3, sort_merge, pipelined",24,15,5,2,1,3,2,0,6,6,11,3,273.0,14305.0,7408.1,0.0,5,5,2,15080.0,6906.1,6409.0,6.1e-05,11.7649,1.0061,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T25,Q5_I01,Q5,"l3, serial, nested_loop",25,13,5,2,1,1,0,0,0,0,0,0,273.0,14305.0,0.0,7411.6,5,5,3,15079.0,6910.6,6409.0,6.1e-05,29.3456,2.5096,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T26,Q5_I01,Q5,"l3, serial, nested_loop, pipelined",26,13,5,2,1,1,0,0,6,6,0,0,273.0,14305.0,0.0,7406.1,5,5,3,15079.0,6905.1,6409.0,6.1e-05,29.3444,2.5095,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T29,Q5_I01,Q5,"l3, serial, index_nested_loop",29,13,5,2,1,1,3,1,0,0,0,0,273.0,14305.0,0.0,7203.1,5,5,3,14870.5,6910.6,6409.0,6.1e-05,29.3039,2.506,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T30,Q5_I01,Q5,"l3, serial, index_nested_loop, pipelined",30,13,5,2,1,1,3,1,6,6,0,0,273.0,14305.0,0.0,7197.6,5,5,3,14870.5,6905.1,6409.0,6.1e-05,29.3027,2.5059,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T31,Q5_I01,Q5,"l3, serial, sort_merge",31,15,5,2,1,3,2,0,0,0,0,0,273.0,14305.0,0.0,7413.6,5,5,3,15080.0,6911.6,6409.0,6.1e-05,29.3461,2.5097,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T32,Q5_I01,Q5,"l3, serial, sort_merge, pipelined",32,15,5,2,1,3,2,0,6,6,0,0,273.0,14305.0,0.0,7408.1,5,5,3,15080.0,6906.1,6409.0,6.1e-05,29.3448,2.5095,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T33,Q5_I01,Q5,"l3, p3, nested_loop",33,13,5,2,1,1,0,0,0,0,1,3,273.0,14305.0,0.0,7411.6,5,5,3,15079.0,6910.6,6409.0,6.1e-05,13.3717,1.1435,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T34,Q5_I01,Q5,"l3, p3, nested_loop, pipelined",34,13,5,2,1,1,0,0,6,6,1,3,273.0,14305.0,0.0,7406.1,5,5,3,15079.0,6905.1,6409.0,6.1e-05,13.3704,1.1434,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T37,Q5_I01,Q5,"l3, p3, index_nested_loop",37,13,5,2,1,1,3,1,0,0,1,3,273.0,14305.0,0.0,7203.1,5,5,3,14870.5,6910.6,6409.0,6.1e-05,13.3299,1.14,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T38,Q5_I01,Q5,"l3, p3, index_nested_loop, pipelined",38,13,5,2,1,1,3,1,6,6,1,3,273.0,14305.0,0.0,7197.6,5,5,3,14870.5,6905.1,6409.0,6.1e-05,13.3287,1.1399,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T39,Q5_I01,Q5,"l3, p3, sort_merge",39,15,5,2,1,3,2,0,0,0,1,3,273.0,14305.0,0.0,7413.6,5,5,3,15080.0,6911.6,6409.0,6.1e-05,13.3721,1.1436,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q5_I01_T40,Q5_I01,Q5,"l3, p3, sort_merge, pipelined",40,15,5,2,1,3,2,0,6,6,1,3,273.0,14305.0,0.0,7408.1,5,5,3,15080.0,6906.1,6409.0,6.1e-05,13.3709,1.1435,0,Q5_I01_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,1,8169.0,"six-way join, group, sort"
Q6_I01_T01,Q6_I01,Q6,"home, serial, nested_loop",1,2,0,1,1,0,0,0,0,0,0,0,0.0,6653.0,0.0,0.0,0,0,0,6530.8,122.3,121.8,7.8e-05,12.3247,28.2936,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T03,Q6_I01,Q6,"home, serial, index_nested_loop",3,2,0,1,1,0,3,1,0,0,0,0,0.0,682.4,0.0,0.0,0,0,0,560.1,122.3,121.8,7.8e-05,1.268,2.9109,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T04,Q6_I01,Q6,"home, serial, sort_merge",4,4,0,1,1,2,2,0,0,0,0,0,0.0,7140.1,0.0,0.0,0,0,0,6774.3,365.8,121.8,7.8e-05,13.2352,30.3838,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T05,Q6_I01,Q6,"home, p3, nested_loop",5,2,0,1,1,0,0,0,0,0,1,3,0.0,6653.0,0.0,0.0,0,0,0,6530.8,122.3,121.8,7.8e-05,4.2592,9.7778,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T07,Q6_I01,Q6,"home, p3, index_nested_loop",7,2,0,1,1,0,3,1,0,0,1,3,0.0,682.4,0.0,0.0,0,0,0,560.1,122.3,121.8,7.8e-05,0.5736,1.3168,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T08,Q6_I01,Q6,"home, p3, sort_merge",8,4,0,1,1,2,2,0,0,0,1,3,0.0,7140.1,0.0,0.0,0,0,0,6774.3,365.8,121.8,7.8e-05,5.1697,11.868,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T09,Q6_I01,Q6,"l2, serial, nested_loop",9,2,0,1,1,0,0,0,0,0,0,0,0.0,6409.0,244.0,0.0,1,1,1,6530.8,122.3,121.8,7.8e-05,12.119,27.8214,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T13,Q6_I01,Q6,"l2, serial, index_nested_loop",13,2,0,1,1,0,3,1,0,0,0,0,0.0,438.4,244.0,0.0,1,1,1,560.1,122.3,121.8,7.8e-05,1.0623,2.4387,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T15,Q6_I01,Q6,"l2, serial, sort_merge",15,4,0,1,1,2,2,0,0,0,0,0,0.0,6409.0,731.1,0.0,1,1,1,6774.3,365.8,121.8,7.8e-05,12.6189,28.969,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T17,Q6_I01,Q6,"l2, p3, nested_loop",17,2,0,1,1,0,0,0,0,0,1,3,0.0,6409.0,244.0,0.0,1,1,1,6530.8,122.3,121.8,7.8e-05,4.1212,9.461,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T21,Q6_I01,Q6,"l2, p3, index_nested_loop",21,2,0,1,1,0,3,1,0,0,1,3,0.0,438.4,244.0,0.0,1,1,1,560.1,122.3,121.8,7.8e-05,0.4356,1.0,1,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T23,Q6_I01,Q6,"l2, p3, sort_merge",23,4,0,1,1,2,2,0,0,0,1,3,0.0,6409.0,731.1,0.0,1,1,1,6774.3,365.8,121.8,7.8e-05,4.6211,10.6086,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T25,Q6_I01,Q6,"l3, serial, nested_loop",25,2,0,1,1,0,0,0,0,0,0,0,0.0,6409.0,0.0,244.0,1,1,2,6530.8,122.3,121.8,7.8e-05,11.92,27.3646,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T29,Q6_I01,Q6,"l3, serial, index_nested_loop",29,2,0,1,1,0,3,1,0,0,0,0,0.0,438.4,0.0,244.0,1,1,2,560.1,122.3,121.8,7.8e-05,0.8633,1.9819,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q6_I01_T31,Q6_I01,Q6,"l3, serial, sort_merge",31,4,0,1,1,2,2,0,0,0,0,0,0.0,6409.0,0.0,731.1,1,1,2,6774.3,365.8,121.8,7.8e-05,12.0229,27.6008,0,Q6_I01_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,1,1,6409.0,selective filter with one aggregate
Q7_I01_T01,Q7_I01,Q7,"home, serial, nested_loop",1,11,4,2,1,1,0,0,0,0,0,0,6156.9,11305.7,0.0,0.0,0,0,1,13776.4,3686.2,1922.7,6.1e-05,46.7595,6.4213,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T02,Q7_I01,Q7,"home, serial, hash",2,11,4,2,1,1,1,0,0,0,0,0,7208.2,11305.7,0.0,0.0,0,0,1,14827.7,3686.2,1922.7,6.1e-05,51.1399,7.0229,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T03,Q7_I01,Q7,"home, serial, index_nested_loop",3,11,4,2,1,1,3,1,0,0,0,0,2759.1,11305.7,0.0,0.0,0,0,1,10378.6,3686.2,1922.7,6.1e-05,32.602,4.4771,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T04,Q7_I01,Q7,"home, serial, sort_merge",4,13,4,2,1,3,2,0,0,0,0,0,4234.2,11307.7,0.0,0.0,0,0,1,11854.7,3687.2,1922.7,6.1e-05,38.7519,5.3217,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T05,Q7_I01,Q7,"home, p3, nested_loop",5,11,4,2,1,1,0,0,0,0,9,3,6156.9,11305.7,0.0,0.0,0,0,1,13776.4,3686.2,1922.7,6.1e-05,15.5936,2.1414,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T06,Q7_I01,Q7,"home, p3, hash",6,11,4,2,1,1,1,0,0,0,9,3,7208.2,11305.7,0.0,0.0,0,0,1,14827.7,3686.2,1922.7,6.1e-05,17.0537,2.3419,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T07,Q7_I01,Q7,"home, p3, index_nested_loop",7,11,4,2,1,1,3,1,0,0,9,3,2759.1,11305.7,0.0,0.0,0,0,1,10378.6,3686.2,1922.7,6.1e-05,10.8744,1.4933,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T08,Q7_I01,Q7,"home, p3, sort_merge",8,13,4,2,1,3,2,0,0,0,9,3,4234.2,11307.7,0.0,0.0,0,0,1,11854.7,3687.2,1922.7,6.1e-05,12.9269,1.7752,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T09,Q7_I01,Q7,"l2, serial, nested_loop",9,11,4,2,1,1,0,0,0,0,0,0,272.0,7896.0,9294.6,0.0,5,5,2,13776.4,3686.2,1922.7,6.1e-05,25.2442,3.4667,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T10,Q7_I01,Q7,"l2, serial, nested_loop, pipelined",10,11,4,2,1,1,0,0,5,5,0,0,272.0,7896.0,9290.1,0.0,5,5,2,13776.4,3681.7,1922.7,6.1e-05,25.2394,3.466,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T11,Q7_I01,Q7,"l2, serial, hash",11,11,4,2,1,1,1,0,0,0,0,0,272.0,7896.0,10345.9,0.0,5,5,2,14827.7,3686.2,1922.7,6.1e-05,26.2955,3.6111,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T12,Q7_I01,Q7,"l2, serial, hash, pipelined",12,11,4,2,1,1,1,0,5,5,0,0,272.0,7896.0,10341.4,0.0,5,5,2,14827.7,3681.7,1922.7,6.1e-05,26.2907,3.6104,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T13,Q7_I01,Q7,"l2, serial, index_nested_loop",13,11,4,2,1,1,3,1,0,0,0,0,272.0,7896.0,5896.8,0.0,5,5,2,10378.6,3686.2,1922.7,6.1e-05,21.8464,3.0001,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T14,Q7_I01,Q7,"l2, serial, index_nested_loop, pipelined",14,11,4,2,1,1,3,1,5,5,0,0,272.0,7896.0,5892.3,0.0,5,5,2,10378.6,3681.7,1922.7,6.1e-05,21.8416,2.9994,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T15,Q7_I01,Q7,"l2, serial, sort_merge",15,13,4,2,1,3,2,0,0,0,0,0,272.0,7896.0,7373.9,0.0,5,5,2,11854.7,3687.2,1922.7,6.1e-05,23.3235,3.2029,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T16,Q7_I01,Q7,"l2, serial, sort_merge, pipelined",16,13,4,2,1,3,2,0,5,5,0,0,272.0,7896.0,7369.4,0.0,5,5,2,11854.7,3682.7,1922.7,6.1e-05,23.3188,3.2023,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T17,Q7_I01,Q7,"l2, p3, nested_loop",17,11,4,2,1,1,0,0,0,0,9,3,272.0,7896.0,9294.6,0.0,5,5,2,13776.4,3686.2,1922.7,6.1e-05,8.4164,1.1558,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T18,Q7_I01,Q7,"l2, p3, nested_loop, pipelined",18,11,4,2,1,1,0,0,5,5,9,3,272.0,7896.0,9290.1,0.0,5,5,2,13776.4,3681.7,1922.7,6.1e-05,8.4145,1.1555,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T19,Q7_I01,Q7,"l2, p3, hash",19,11,4,2,1,1,1,0,0,0,9,3,272.0,7896.0,10345.9,0.0,5,5,2,14827.7,3686.2,1922.7,6.1e-05,8.7669,1.2039,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T20,Q7_I01,Q7,"l2, p3, hash, pipelined",20,11,4,2,1,1,1,0,5,5,9,3,272.0,7896.0,10341.4,0.0,5,5,2,14827.7,3681.7,1922.7,6.1e-05,8.7649,1.2037,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T21,Q7_I01,Q7,"l2, p3, index_nested_loop",21,11,4,2,1,1,3,1,0,0,9,3,272.0,7896.0,5896.8,0.0,5,5,2,10378.6,3686.2,1922.7,6.1e-05,7.2838,1.0003,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T22,Q7_I01,Q7,"l2, p3, index_nested_loop, pipelined",22,11,4,2,1,1,3,1,5,5,9,3,272.0,7896.0,5892.3,0.0,5,5,2,10378.6,3681.7,1922.7,6.1e-05,7.2819,1.0,1,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T23,Q7_I01,Q7,"l2, p3, sort_merge",23,13,4,2,1,3,2,0,0,0,9,3,272.0,7896.0,7373.9,0.0,5,5,2,11854.7,3687.2,1922.7,6.1e-05,7.7776,1.0681,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T24,Q7_I01,Q7,"l2, p3, sort_merge, pipelined",24,13,4,2,1,3,2,0,5,5,9,3,272.0,7896.0,7369.4,0.0,5,5,2,11854.7,3682.7,1922.7,6.1e-05,7.7756,1.0678,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
Q7_I01_T25,Q7_I01,Q7,"l3, serial, nested_loop",25,11,4,2,1,1,0,0,0,0,0,0,272.0,7896.0,0.0,9294.6,5,5,3,13776.4,3686.2,1922.7,6.1e-05,17.6964,2.4302,0,Q7_I01_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,1,8168.0,"derived table, five-way join, group, sort"
